"","data","alterosa","betim_centro","cascata","contorno","petrovale","piratininga"
"1611","2020-05-29",23.6122865603207,21.8847633884527,16.0249029210869,8.625,16.7916666666667,11.5416666666667
"1612","2020-05-30",23.6114285244182,21.4166666666667,15.1666666666667,8.32486129466458,14.0416666666667,8.33333333333333
"1613","2020-05-31",23.6105704885158,23.6666666666667,19.25,9.72136463393025,17.1631050625362,11.75
"1614","2020-06-01",23.6097124526134,25.5833333333333,23.1666666666667,9.43577645944494,17.082991750543,16.0833333333333
"1615","2020-06-02",23.608854416711,32.1666666666667,21.75,9.15018828495964,21,16.8333333333333
"1616","2020-06-03",23.6079963808085,29.3333333333333,23.5193393808031,8.86460011047433,22.7119092022403,12.5833333333333
"1617","2020-06-04",23.6071383449061,15.3190924395693,13.8333333333333,8.57901193598902,16.2916666666667,10.2083333333333
"1618","2020-06-05",23.6062803090037,11.375,11.5,8.29342376150372,8.54166666666667,18
"1619","2020-06-06",23.6054222731013,17.9297590440246,12,8.0078355870184,9.85040834805029,7.83333333333333
"1620","2020-06-07",23.6045642371989,20.375,10.2745792704557,7.72224741253309,10.8333333333333,8.25
"1621","2020-06-08",23.6037062012964,27.125,24.9166666666667,7.43665923804778,21.8333333333333,20.1666666666667
"1622","2020-06-09",23.602848165394,25.25,17.9166666666667,7.15107106356246,18.2354501320719,15.9166666666667
"1623","2020-06-10",23.6019901294916,25.25,18.75,6.86548288907716,14.0958672736825,13.877258801842
"1624","2020-06-11",23.6011320935892,25.8345084636786,19.9166666666667,6.57989471459185,17.4143139688536,15.6666666666667
"1625","2020-06-12",23.6002740576867,37,25.6995686862961,6.29430654010655,20.7083333333333,14.8333333333333
"1626","2020-06-13",23.5994160217843,25.6393295363917,19.2872126450557,6.00871836562124,18.8683950577982,9.375
"1627","2020-06-14",23.5985579858819,18.5416666666667,12.6579763068587,5.72313019113594,14.7916666666667,8.45833333333333
"1628","2020-06-15",23.5976999499795,7.66666666666667,9.75,5.43754201665063,6.33333333333333,6.20833333333333
"1629","2020-06-16",23.5968419140771,3.46551614701739,5.07402181676458,5.15195384216533,6.49407906074129,2.50916533425429
"1630","2020-06-17",23.5959838781746,7.41666666666667,10.4166666666667,4.86636566768002,6.66666666666667,5.62667640717087
